"id";"wind_direction";"spot";"wind_speed";"fact_size";"date";"description";"flat_probability";"small_probability";"medium_probability";"big_probability";"biggest_probability";"period";"swell_direction";"swell_size"
388;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-04 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00054/0,00062 = 0,87003P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00062 = 0,12997P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00062 = 0,00000";0.1299659436723024;0.8700340563276975;0.0;0.0;0.0;"10.9";"Leste";"Meio a um metro"
389;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-04 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00058/0,00066 = 0,88547P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00066 = 0,11453P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00066 = 0,00000";0.11453158586524999;0.88546841413475;0.0;0.0;0.0;"10.9";"Leste";"Meio a um metro"
390;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-05 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00046/0,00051 = 0,90282P(Flat|<Deck Salva Vidas, Norte, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00005/0,00051 = 0,09718P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00051 = 0,00000";0.09717745475558669;0.9028225452444134;0.0;0.0;0.0;"11.2";"Leste";"Meio a um metro"
391;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-05 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00058/0,00066 = 0,88547P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00066 = 0,11453P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00066 = 0,00000";0.11453158586524999;0.88546841413475;0.0;0.0;0.0;"11.3";"Leste";"Meio a um metro"
392;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-05 11:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00054/0,00062 = 0,87003P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00062 = 0,12997P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00062 = 0,00000";0.1299659436723024;0.8700340563276975;0.0;0.0;0.0;"11.3";"Leste";"Meio a um metro"
393;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-05 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00054/0,00062 = 0,87003P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00062 = 0,12997P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00062 = 0,00000";0.1299659436723024;0.8700340563276975;0.0;0.0;0.0;"11.3";"Leste";"Meio a um metro"
394;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-05 17:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00058/0,00066 = 0,88547P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00066 = 0,11453P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00066 = 0,00000";0.11453158586524999;0.88546841413475;0.0;0.0;0.0;"11.2";"Leste";"Meio a um metro"
395;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-05 17:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00054/0,00062 = 0,87003P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00062 = 0,12997P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00062 = 0,00000";0.1299659436723024;0.8700340563276975;0.0;0.0;0.0;"11.2";"Leste";"Meio a um metro"
396;"Sul";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-06 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00054/0,00062 = 0,87003P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00008/0,00062 = 0,12997P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00062 = 0,00000";0.1299659436723024;0.8700340563276975;0.0;0.0;0.0;"10.5";"Leste";"Meio a um metro"
397;"Sul";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-06 08:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00042/0,00058 = 0,72028P(Flat|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00016/0,00058 = 0,27972P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00000/0,00058 = 0,00000";0.27972101020994794;0.720278989790052;0.0;0.0;0.0;"10.5";"Leste";"Meio a um metro"
398;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Flat";"2020-05-06 10:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00042/0,00058 = 0,72028P(Flat|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00016/0,00058 = 0,27972P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Moderado, 11, Leste, Meio a um metro>) = 0,00000/0,00058 = 0,00000";0.27972101020994794;0.720278989790052;0.0;0.0;0.0;"10.4";"Leste";"Meio a um metro"
399;"Sul";"Deck Salva Vidas";"Vento Forte";"Meio a um metro";"2020-05-06 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00008/0,00016 = 0,47745P(Flat|<Deck Salva Vidas, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00008/0,00016 = 0,52255P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00016 = 0,00000";0.5225509069583621;0.4774490930416379;0.0;0.0;0.0;"10.3";"Leste";"Meio a um metro"
400;"Sul";"Deck Salva Vidas";"Vento Forte";"Meio a um metro";"2020-05-06 13:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00002/0,00003 = 0,52484P(Flat|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00002/0,00003 = 0,47516P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00000/0,00003 = 0,00000";0.4751612635231231;0.524838736476877;0.0;0.0;0.0;"10.3";"Leste";"Meio a um metro"
401;"Sul";"Deck Salva Vidas";"Vento Forte";"Flat";"2020-05-06 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00002/0,00003 = 0,52484P(Flat|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00002/0,00003 = 0,47516P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Forte, 10, Leste, Meio a um metro>) = 0,00000/0,00003 = 0,00000";0.4751612635231231;0.524838736476877;0.0;0.0;0.0;"8.5";"Nordeste";"Meio a um metro"
402;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-10 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Forte, 9, Nordeste, Meio a um metro>) = 0,00002/0,00004 = 0,56332P(Flat|<Deck Salva Vidas, Sul, Vento Forte, 9, Nordeste, Meio a um metro>) = 0,00002/0,00004 = 0,43668P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Forte, 9, Nordeste, Meio a um metro>) = 0,00000/0,00004 = 0,00000";0.4366833037307319;0.5633166962692681;0.0;0.0;0.0;"8.8";"Leste";"Meio a um metro"
403;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-10 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00009/0,00012 = 0,76932P(Flat|<Deck Salva Vidas, Norte, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00003/0,00012 = 0,23068P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00000/0,00012 = 0,00000";0.23067868248020798;0.7693213175197922;0.0;0.0;0.0;"8.9";"Leste";"Meio a um metro"
404;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-10 11:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00012/0,00016 = 0,73512P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00004/0,00016 = 0,26488P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 9, Leste, Meio a um metro>) = 0,00000/0,00016 = 0,00000";0.2648790326410043;0.7351209673589956;0.0;0.0;0.0;"6.2";"Leste";"Meio a um metro"
405;"Norte";"Deck Salva Vidas";"Vento Fresco";"Um a um metro e meio";"2020-05-10 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Leste, Meio a um metro>) = 0,00087/0,00110 = 0,78945P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Leste, Meio a um metro>) = 0,00009/0,00110 = 0,08338P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Leste, Meio a um metro>) = 0,00014/0,00110 = 0,12717";0.08337519877728844;0.7894546422441144;0.12717015897859715;0.0;0.0;"5.0";"Nordeste";"Meio a um metro"
406;"Sudeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-10 17:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00038/0,00070 = 0,55039P(Flat|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00013/0,00070 = 0,19149P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00018/0,00070 = 0,25812";0.19148514686174276;0.5503944677949117;0.25812038534334547;0.0;0.0;"7.4";"Leste";"Meio a um metro"
407;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Um a um metro e meio";"2020-05-11 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00022/0,00028 = 0,79350P(Flat|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00006/0,00028 = 0,20650P(Um a um metro e meio|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00000/0,00028 = 0,00000";0.20650422679752892;0.7934957732024711;0.0;0.0;0.0;"5.4";"Norte";"Meio a um metro"
408;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-11 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00007/0,00012 = 0,54378P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,01803P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00005/0,00012 = 0,43820";0.018025983711020956;0.5437789293409159;0.4381950869480632;0.0;0.0;"5.6";"Norte";"Meio a um metro"
409;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Um a um metro e meio";"2020-05-11 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00015/0,00026 = 0,58658P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00026 = 0,00594P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00026 = 0,40749";0.0059367892231704375;0.5865774138225445;0.4074857969542851;0.0;0.0;"5.9";"Norte";"Meio a um metro"
410;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-11 15:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00015/0,00026 = 0,58658P(Flat|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00026 = 0,00594P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00026 = 0,40749";0.0059367892231704375;0.5865774138225445;0.4074857969542851;0.0;0.0;"6.2";"Nordeste";"Meio a um metro"
411;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00113/0,00147 = 0,77001P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00014/0,00147 = 0,09829P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00019/0,00147 = 0,13171";0.09828671144521726;0.7700075815417009;0.1317057070130818;0.0;0.0;"6.6";"Nordeste";"Meio a um metro"
412;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00143/0,00186 = 0,76848P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00039/0,00186 = 0,20871P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00004/0,00186 = 0,02281";0.20870735731205778;0.7684791515297953;0.02281349115814684;0.0;0.0;"6.6";"Nordeste";"Meio a um metro"
413;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 10:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00143/0,00186 = 0,76848P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00039/0,00186 = 0,20871P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00004/0,00186 = 0,02281";0.20870735731205778;0.7684791515297953;0.02281349115814684;0.0;0.0;"6.6";"Nordeste";"Meio a um metro"
414;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 12:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00143/0,00186 = 0,76848P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00039/0,00186 = 0,20871P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00004/0,00186 = 0,02281";0.20870735731205778;0.7684791515297953;0.02281349115814684;0.0;0.0;"6.6";"Nordeste";"Meio a um metro"
415;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00143/0,00186 = 0,76848P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00039/0,00186 = 0,20871P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00004/0,00186 = 0,02281";0.20870735731205778;0.7684791515297953;0.02281349115814684;0.0;0.0;"6.5";"Nordeste";"Meio a um metro"
416;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 15:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00143/0,00186 = 0,76848P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00039/0,00186 = 0,20871P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00004/0,00186 = 0,02281";0.20870735731205778;0.7684791515297953;0.02281349115814684;0.0;0.0;"6.4";"Nordeste";"Meio a um metro"
417;"Sudeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-12 17:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00159/0,00197 = 0,80646P(Flat|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00021/0,00197 = 0,10768P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00017/0,00197 = 0,08586";0.10768382473215911;0.8064588750621516;0.08585730020568921;0.0;0.0;"6.3";"Nordeste";"Meio a um metro"
418;"Norte";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-13 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00045/0,00053 = 0,86075P(Flat|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00007/0,00053 = 0,13925P(Um a um metro e meio|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00000/0,00053 = 0,00000";0.13924648953571322;0.8607535104642867;0.0;0.0;0.0;"6.0";"Nordeste";"Flat"
419;"Norte";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-13 08:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00031/0,00047 = 0,66152P(Flat|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00013/0,00047 = 0,28472P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00047 = 0,05376";0.2847165428839859;0.661521811473551;0.0537616456424631;0.0;0.0;"6.0";"Nordeste";"Flat"
420;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-13 11:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00031/0,00047 = 0,66152P(Flat|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00013/0,00047 = 0,28472P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00047 = 0,05376";0.2847165428839859;0.661521811473551;0.0537616456424631;0.0;0.0;"6.0";"Nordeste";"Flat"
421;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-13 13:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00032/0,00057 = 0,55123P(Flat|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00025/0,00057 = 0,43861P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00057 = 0,01015";0.43861206012759274;0.551234404954532;0.010153534917875158;0.0;0.0;"6.0";"Nordeste";"Flat"
422;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Meio a um metro";"2020-05-13 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00028/0,00043 = 0,64531P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00014/0,00043 = 0,31905P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00002/0,00043 = 0,03565";0.31904697015381933;0.6453056369886426;0.035647392857538054;0.0;0.0;"6.0";"Nordeste";"Meio a um metro"
423;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Meio a um metro";"2020-05-13 16:00:00";"P(Meio a um metro|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00113/0,00147 = 0,77001P(Flat|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00014/0,00147 = 0,09829P(Um a um metro e meio|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00019/0,00147 = 0,13171";0.09828671144521726;0.7700075815417009;0.1317057070130818;0.0;0.0;"6.0";"Nordeste";"Meio a um metro"
424;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Meio a um metro";"2020-05-14 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00097/0,00164 = 0,58949P(Flat|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00009/0,00164 = 0,05422P(Um a um metro e meio|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00058/0,00164 = 0,35629";0.05421822188105489;0.5894889313869035;0.3562928467320415;0.0;0.0;"6.6";"Nordeste";"Um a um metro e meio"
425;"Sul";"Deck Salva Vidas";"Vento Duro";"Meio a um metro";"2020-05-14 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,39755P(Flat|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,60245P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000";0.6024500891680792;0.39754991083192076;0.0;0.0;0.0;"7.3";"Nordeste";"Um a um metro e meio"
426;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Flat";"2020-05-14 14:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,49745P(Flat|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,50255P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.502554784320662;0.49744521567933797;0.0;0.0;0.0;"7.9";"Nordeste";"Um a um metro e meio"
427;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Meio a um metro";"2020-05-18 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,58552P(Flat|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,41448P(Um a um metro e meio|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000";0.4144826860788439;0.5855173139211561;0.0;0.0;0.0;"7.3";"Nordeste";"Flat"
428;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Flat";"2020-05-18 09:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00021/0,00043 = 0,49323P(Flat|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00021/0,00043 = 0,49889P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00043 = 0,00788";0.49889290736566694;0.49322563095548616;0.007881461678846886;0.0;0.0;"7.1";"Nordeste";"Flat"
429;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Flat";"2020-05-18 11:00:00";"P(Meio a um metro|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00021/0,00043 = 0,49323P(Flat|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00021/0,00043 = 0,49889P(Um a um metro e meio|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00043 = 0,00788";0.49889290736566694;0.49322563095548616;0.007881461678846886;0.0;0.0;"7.9";"Nordeste";"Flat"
430;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Flat";"2020-05-19 07:00:00";"P(Meio a um metro|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00014/0,00028 = 0,50005P(Flat|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00014/0,00028 = 0,48128P(Um a um metro e meio|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00001/0,00028 = 0,01867";0.48128414013470416;0.5000478789798131;0.018667980885482823;0.0;0.0;"14.1";"Leste";"Flat"
